,Area,I1,I2,I3,I4,I5,I6,Class
710,1.84818911699,0.785438407608,3.32257960649,3.73317280137,6.11555370755,11.0651818164,7.81883801711,0
1431,1.77451696573,0.677124024456,1.99655784918,2.53754363746,3.56374555757,7.81299206233,5.73427364503,1
780,3.15639769728,0.588858010819,1.56191852622,2.20960689761,2.67259593256,5.11768153068,3.4712264487,0
1416,1.71180722904,0.651241710603,1.98239542525,2.40432808914,3.1458543809,6.22719814903,4.50330237938,1
108,3.0443437349,0.600454695974,1.56646707519,2.4141937076,2.86632128414,5.50947727524,3.67113778615,0
177,2.36548798489,0.735064554756,2.64537320677,2.76140547831,4.75850842279,8.54046655269,6.1446319044,0
1422,2.15075643986,0.657813902389,1.68844932456,4.94377833121,5.80824850822,12.1139226549,7.04765099968,1
1549,1.87506126339,0.403226118686,1.10198780604,1.63184108495,2.25108993736,4.34613073422,3.52202741791,1
575,3.1701149695,0.78887333183,2.98735567214,4.88763103972,7.05849959911,13.1098921073,8.62601774875,0
643,2.36548798489,0.795547475499,3.8248958333,6.3494586855,7.90540280769,15.1315237583,10.0844882154,0
306,2.66558099102,0.783274045573,2.76732169012,5.64550574201,7.35224048318,14.3788459295,9.87052621802,0
1387,2.17172645365,0.767712935194,2.89445833881,3.16213935849,5.01590911503,9.15727952537,6.4780130327,1
25,2.77195474896,0.776126299543,2.59222922279,5.49847897729,7.19939953739,13.7994210707,9.37978915565,0
1357,2.74857561693,0.784496076814,3.37511984571,3.67004199323,6.44761714296,12.0919196127,8.20155219721,1
20,2.21484384805,0.777816243648,2.78620827744,3.77786092026,5.4880452936,10.1716060031,7.04148955635,0
754,2.41995574849,0.669193667086,2.06218813344,2.85604538783,3.17923943678,6.26905417569,4.24798113012,0
725,2.44326298746,0.505020845268,1.82651384468,2.55322606103,2.29265681535,4.7187098448,3.22481384269,0
487,3.05842602446,0.787139170018,2.89156399023,5.96180555657,7.80250922171,14.6908328736,9.25627442501,0
1515,2.55870857053,0.765690656745,2.54420494917,4.10751034939,5.72276692204,10.692809278,7.01870285836,1
1250,1.71600334363,0.645851962436,1.64174292875,3.17835156156,3.88261920697,7.5088643592,4.88345206928,1
85,2.99607365449,0.67289918036,1.70766119671,4.63043831335,5.32233868848,10.3216244637,6.24019806341,0
173,2.52891670028,0.680918293,2.6312707427,3.17411983991,5.34613075684,10.2915253776,7.19554539795,0
1306,1.88366143515,0.766450584747,3.12565876139,3.00591632095,5.02189881136,9.48583913702,7.48102697479,1
720,2.0170333393,0.735139521688,3.1817644201,2.69439574007,3.78835903689,7.13067860974,5.4906568005,0
32,2.10551018477,0.751773413473,2.55046415099,3.10336588593,4.89528920364,8.91882080234,6.176164082,0
762,3.00238207493,0.781869864603,2.73006491517,4.98574967339,6.57833997082,12.3645841896,7.94511797543,0
918,2.54654266348,0.639417362853,1.8665300081,2.95214354112,3.36984146623,7.0942931384,4.93507384176,0
1389,1.84198480459,0.755889711789,2.38375847001,4.06169788241,5.78857807709,10.8795518592,7.17483289329,1
97,3.40560245521,0.355559874227,0.8917980623,2.8406202251,3.02965363017,7.51191958821,3.58708068803,0
176,2.9758911364,0.64667438675,2.28566573623,3.31662904801,3.30163620661,6.80594114242,4.76869606139,0
347,1.76342799356,0.765937270417,2.60401646093,3.43254193595,4.92221390693,9.3082783134,6.72902739736,0
490,1.87215627275,0.789014281623,3.40009276046,4.28353067424,7.42515183881,13.4659686185,9.295412727,0
1346,1.97772360529,0.794963409733,3.96593486058,5.08095813397,7.36440580123,14.1702971503,10.3978413293,1
655,2.46164856806,0.662779500894,1.977342161,2.46629489835,3.253056812,6.11453996535,4.24666128801,0
994,2.65561858354,0.741846046536,2.38468046099,5.17670133932,4.79879662592,9.78920171506,6.00149583004,0
1010,2.84818911699,0.604762746804,2.48327640269,3.25046271314,3.14562539044,6.71218143526,4.75837331965,0
481,3.05994188806,0.790585250576,3.08706369353,6.02679989995,8.19828762581,15.7414612172,9.88868531805,0
1130,2.84695532502,0.394753612438,1.11259004157,1.89602694954,2.90353238204,5.82548547449,3.82330903408,0
1021,2.20411998266,0.676670224986,1.94443568661,2.93071158061,4.103333017,8.13129898263,5.22871006589,0
596,1.85733249643,0.692582046368,2.18275361991,2.7068707577,4.12178024705,8.05366815442,5.70015436547,0
1365,2.55144999797,0.763335201088,2.70585966335,3.19449969495,4.57250023748,8.46686677939,5.96049932689,1
339,1.75204844782,0.788810658988,3.7915229634,3.76421736482,6.31627102423,11.3856013192,8.72786248105,0
1081,3.01199311466,0.776699986979,2.58606021097,6.53805233142,8.09410015373,15.5975988282,9.61168868499,0
1014,2.50310943667,0.795017286726,4.05465522012,5.32765499209,7.34242468883,14.1488468955,9.80137839357,0
1343,1.91115760874,0.781745907052,2.7553190752,4.72839406049,6.66756462936,12.4521501351,8.12143637486,1
746,1.96848294855,0.65612028741,1.7505111209,2.74402709552,3.89325333287,7.22545937747,4.78447482281,0
945,2.0916669576,0.676979509703,2.66609194321,2.33216269023,3.16939650841,6.17207046526,4.57389205953,0
143,3.65326076604,0.517645062433,1.22706271247,2.61281856209,2.9675721115,5.75785162958,3.58810214271,0
269,1.84198480459,0.593096217252,1.46280184148,2.80932587558,3.67421033324,7.32015397652,7.50674224352,0
537,3.04237859814,0.761435603333,2.36125751419,4.57665832832,6.34263554761,11.9712291467,7.57381005306,0
1372,1.81624129999,0.682516639472,1.8033567675,3.5324177615,4.81587636293,10.4133227585,6.15778631501,1
1421,1.98000337158,0.772382598387,2.6402481377,3.93898434954,5.59525447437,10.9817737831,9.25224976646,1
818,2.08098704691,0.785177067951,3.02392971896,4.66221228996,6.88700847992,12.7380264091,8.74513270839,0
812,2.17026171539,0.789801282695,3.92366115117,3.9741040058,6.4220939656,12.4754584157,8.56664644055,0
435,3.17796913601,0.646835216555,1.69692692862,2.71126201609,3.27567325416,6.27917857737,4.17261140759,0
1376,2.50379068306,0.682862783934,1.82446483907,3.56930112474,4.56876146176,9.40660922806,5.84899743537,1
198,2.51785541893,0.794483250688,3.51491442072,5.52691985361,7.76610187655,14.9195538166,10.1640040694,0
300,1.77085201164,0.791406323685,3.31951125714,6.38216209695,7.51272723117,14.5379762188,10.1701988364,0
433,2.75587485567,0.7903276757,3.09466361098,5.07259986916,6.97753990525,13.0071339308,8.53697692232,0
1137,2.82575058135,0.778848384097,2.63872223394,5.94526559663,7.40708492507,14.0890334497,8.73035341494,0
703,1.90848501888,0.709368708325,2.20288008421,2.79590405653,4.46036190374,8.43778102052,6.32677359399,0
231,2.01494034979,0.781198326707,3.13349187516,4.59468058415,6.60495451129,12.2914440188,8.50049501277,0
760,2.35983548234,0.796754509491,4.80863606258,6.22975774721,8.45399370345,16.0315121456,10.8588268229,0
98,2.56407397898,0.644913808451,1.64965555438,2.76508603461,3.44812216368,6.60009906356,4.3776241996,0
442,2.47856649559,0.733615135574,3.36765200625,3.43835520673,3.85246168811,8.34052734809,5.7171749502,0
36,2.83947804737,0.772595078217,2.52109959376,5.25565863977,6.64365962442,12.7322166309,8.23668107564,0
712,2.83505610172,0.747237378029,2.65954741354,3.80813382434,4.22873145497,8.57873517726,5.86710353531,0
304,2.86952506286,0.770801182927,2.49127461237,5.0939856882,6.9359925422,13.3904774464,9.00001538707,0
846,2.2977605111,0.75453696576,2.78237966339,3.10481071532,4.59348374432,9.09678564468,6.34718645416,0
1242,1.98677173427,0.279413038459,0.84099193675,2.16035334504,2.53150421005,5.07007773984,3.35730666638,1
1415,2.01911629045,0.746839237976,3.06799082346,3.28221472599,4.19053607773,7.93360234807,5.72533889596,1
901,2.19312459835,0.79347512219,3.7443677106,4.90762631817,7.68411510986,13.985824116,9.66074221653,0
973,2.69416629593,0.452215630186,1.78851551491,2.78147393404,2.37905169272,5.01372777347,3.27399800143,0
397,1.96378782735,0.578625688268,1.51154860757,2.19074830715,2.66801934023,5.10173013655,3.44062324776,0
366,2.7242758696,0.612415551572,2.28952588113,2.95725137952,3.12998058155,7.06935262073,4.74119537714,0
438,2.54592532936,0.793606601849,3.82651017446,5.28363109737,6.94951497491,13.0668773855,8.86672865372,0
1349,1.9956351946,0.781682192052,3.1901082888,3.96351262829,5.38993210567,10.6189631286,7.28410511066,1
250,2.26245108973,0.741936605496,2.25962482576,3.36303694356,4.32592651408,8.2678535259,5.56088035237,0
1036,2.04139268516,0.779365882993,2.87337723249,3.70829649619,5.70093909573,10.4105080783,7.13850733207,0
1276,2.55022835306,0.731383749126,2.07898249931,3.88635049385,5.30858686208,9.90722278568,6.35090150038,1
749,2.78816837114,0.678788790498,3.16942916173,3.19147605011,3.38792819716,6.72323231433,5.4517119463,0
122,2.69853549256,0.469524342169,1.29743455279,1.87601795273,2.52130677557,5.4079086475,3.96268013764,0
352,2.63748972951,0.692525223018,2.31795506783,2.7594897452,3.2828857134,6.41755538368,4.45124667662,0
1023,1.97543180851,0.728702854285,2.10999779402,3.39224312185,4.34271808195,8.23059776096,5.40047551839,0
68,2.43136376416,0.752523505764,2.59791974038,3.01327968754,4.64963438176,8.50673647443,5.9489822318,0
1244,1.93196611473,0.727480652516,2.23581517619,2.96281922452,4.51352321772,9.11246264938,6.11568654277,1
1434,1.7075701761,0.497642565426,1.16931429516,2.70638184896,3.53983831849,7.33199938506,4.47760497933,1
567,3.07863803837,0.576062666938,1.6455152369,2.3025754152,2.97458043782,5.67475680866,3.82352084636,0
599,1.78532983501,0.45931251702,1.36437272246,1.92717195166,2.5091511974,5.47154057051,3.56640749103,0
1187,1.71600334363,0.772030081347,2.60097391217,4.08701071695,5.77626822437,10.7209861747,7.08076424805,1
766,1.9934362305,0.735425644789,2.24087692582,3.28332867844,4.67952327282,9.30671775763,6.48083082071,0
303,2.66604973848,0.772823760712,2.53493356285,4.3161003672,5.8145700311,11.0517401141,7.33503091671,0
527,2.82314805981,0.795640810388,3.68533417693,5.42543754368,7.82535956357,14.8939442673,10.4447194651,0
324,2.50379068306,0.784078433632,2.80133930924,6.07360241745,7.86288559394,15.1833603851,9.91632801074,0
79,3.02036128265,0.783042647052,2.75213291364,5.38225344692,7.11152441821,13.6651457859,8.9006198096,0
1258,1.93196611473,0.34300784025,1.60566618985,1.57708120742,2.38787534665,4.37957708956,3.19635506686,1
377,3.17216491354,0.56791385339,1.46121249391,2.63206582698,3.06782008641,5.91947704664,3.8095277657,0
1509,1.71600334363,0.782394147653,3.13618702563,4.56099890012,6.39577893079,11.9731101591,7.96391928227,1
800,2.11727129566,0.789709819685,3.87917375204,4.31938693948,5.95409480701,11.1638004653,7.95693686498,0
791,2.16136800223,0.711293504792,2.27650138345,2.56991725934,3.69297345113,7.00656431941,5.38342244921,0
217,2.1414497734,0.794960592429,4.02378460696,4.59394441169,7.08833319951,13.0572813115,9.51397988217,0
636,3.02694162796,0.787424440804,2.92387454475,5.26837787867,7.0274058884,13.2006458158,8.52611987886,0
850,2.77597433113,0.777185740224,2.6415781361,4.3308907582,5.84309121115,11.1091849544,7.32047290973,0
489,2.90848501888,0.45881855194,1.13700314967,2.40830326427,2.82184597949,5.4440708299,3.39993642474,0
723,2.77121990195,0.733901653673,2.07236648571,4.39231579131,5.47234422251,10.5103233526,6.76086977855,0
1455,2.10720996965,0.792822438471,4.15939395173,4.46310556083,6.81916380922,12.5148664479,9.0042212277,1
172,2.51521130433,0.795315255922,4.89213285964,5.52199608867,7.66400797487,14.2704310211,10.1662471592,0
660,2.1414497734,0.563553382783,1.43616493829,2.91667018106,3.1539666343,6.23142365929,4.32432301503,0
1192,2.14612803568,0.770083369705,2.83748684105,3.37379834775,4.95693678462,9.83803925426,6.79104237802,1
564,2.88280904139,0.744980050427,2.15726511803,9.8869532481,10.4077254909,20.7990447109,11.5508521761,0
34,2.42324587394,0.650079921521,2.14448518136,3.23605743313,3.27227275149,6.90713581922,5.11796121835,0
651,2.94423584379,0.761132232907,2.51635861229,3.77248450838,4.46095661527,8.60966514295,5.82374666242,0
1439,1.80955971464,0.41795398387,1.11971523397,1.83730488809,2.40731765957,4.65909242064,3.53114893473,1
57,3.01346923231,0.595340927991,1.44706933605,4.88168049215,4.15499768086,8.6735786978,4.8797982534,0
665,3.2132520522,0.688773991031,2.04009841214,2.63911646824,3.22671983948,6.16336413713,4.26826123298,0
928,2.8228216453,0.676498420957,1.93240715154,4.74077193149,4.54715324623,9.74412285765,6.58078915395,0
1532,2.04139268516,0.770899389993,2.56652159926,4.39781467059,6.21947621472,12.0700520719,8.09427024189,1
1405,2.25163822045,0.517730044569,2.19526547996,1.83825259395,2.96393293806,5.46437240904,4.15465525291,1
1379,2.10037054512,0.645314198775,2.83425927285,2.50427496982,3.04425673207,5.90559527906,4.46169852866,1
843,3.05747591583,0.76026000542,2.32284151702,5.32600488197,6.57429073557,12.6121401362,7.90741627854,0
1291,2.23299611039,0.618386002456,1.63883401833,2.51196224143,3.63014160841,7.57226073334,5.53465803702,1
103,3.23527587669,0.368798802898,0.914677065567,1.86616076224,2.130525819,4.1291962929,2.59158997384,0
1414,2.07554696139,0.786497518644,3.60649286528,3.8830221493,5.75229935935,10.6786659131,8.72332483305,1
535,3.19033169817,0.712525253766,2.1857896356,2.81697398356,3.54437703792,6.74810728663,4.82785007235,0
944,1.84818911699,0.779400465463,3.11946780711,3.73653121172,5.97158506724,11.4926409802,7.59147709572,0
1552,1.98452731334,0.767115254006,2.47965210279,4.12109177946,5.59310134907,10.6072376333,6.92558362554,1
200,2.17318626841,0.657735093851,1.91713715148,3.81212598058,3.86148634662,7.86601580493,4.94741798081,0
287,3.08653778375,0.514581962285,1.23754534253,2.13017331168,2.45093388481,4.7448039613,3.09902881546,0
492,2.97543180851,0.41643914122,1.09259548721,2.21325507056,3.11043511302,6.4773365489,4.56691287821,0
413,3.03782475059,0.788733439807,2.96506333517,5.42823350838,7.27408320535,13.6951606056,8.84732328811,0
193,1.8260748027,0.754224043227,2.39726984429,3.83724899719,5.47805608663,10.1553041775,6.70772515162,0
1517,2.07736790528,0.745952268523,2.39121528949,3.1495107415,4.53635796232,8.41164714692,5.74468943221,1
163,3.13972170482,0.791041802704,3.16894452323,4.46739693715,6.55835292421,12.0717643774,8.1438828461,0
663,1.74818802701,0.755122033383,2.37248386711,3.58189585215,5.05185725193,10.0509914664,7.18446672083,0
1223,2.66791968532,0.755441080116,2.49255344949,3.88708982905,5.31643691468,10.0645354659,6.56402313538,1
49,2.17753649993,0.768319161059,3.10550870822,4.55365938075,5.0005987388,9.80689099491,6.67460264325,0
1262,2.36642295723,0.464061150965,1.70384280304,2.59841092202,3.44514713582,7.0217553096,5.12927152265,1
222,1.92941892571,0.788208766129,3.76971850408,3.85079812608,6.75212107621,12.0743163881,8.65054783936,0
1231,2.17753649993,0.777800331836,3.29770697296,3.41972790642,5.36555997763,10.0194007907,7.14036635404,1
1006,2.9795483747,0.775285949998,2.5623395157,5.2175306807,6.96016552803,13.2105438101,8.37325857078,0
1038,2.91301868375,0.198413178206,0.599237082112,1.44988929737,2.05122022507,3.87012997239,2.50843142241,0
195,2.06258198423,0.452632690184,1.07687466737,2.19826976896,2.99727440578,6.19000721138,5.29918784254,0
1358,2.03941411918,0.639554640314,1.59701419212,3.3566046354,4.50182195815,8.5492190359,5.39669211831,1
814,2.69108149212,0.778005075936,2.64253740425,4.41935728014,5.90495969068,11.0691916575,7.22763489211,0
1141,3.13321945673,0.437911232345,1.10260489525,2.70557808902,4.04224780399,7.70285168747,6.28978715035,0
1341,1.8543060418,0.48694083371,1.21607604513,2.73738631716,3.75588670466,7.17762135652,4.64041563218,1
215,2.87966920563,0.557650909883,1.40423383933,2.16491732697,2.49455290123,4.82463601619,3.2029016927,0
568,3.07243372597,0.790901632018,3.15234716573,4.59029486991,6.69585811949,13.9179110721,9.16870960153,0
465,1.95424250944,0.726845362992,2.19909668155,3.01134794084,4.14659570056,8.040714197,5.60076489291,0
1355,2.81756536956,0.765790329596,3.17877788208,3.97967000341,5.17991320691,10.4604228078,6.76944959334,1
512,2.21616590229,0.776456467751,4.52388311896,3.17269350046,5.41339767586,10.213016169,7.96774434313,0
1078,2.86599180013,0.761411311309,2.34432503239,4.45791820039,5.68652284634,10.7593377932,6.85882068181,0
83,1.76342799356,0.792277616136,4.17369789244,3.98961346909,6.3914545267,11.6222871771,8.64217393689,0
962,1.71180722904,0.757451527463,2.57142774201,3.29542703751,4.84227204677,9.34544995689,7.57105996772,0
431,2.33945144131,0.587954838342,1.71028285169,2.05051504171,2.41851137076,4.67616719194,3.29685189809,0
1443,2.34927752747,0.795967899874,4.31820793787,5.7365682833,9.39776427174,17.2225984286,12.2697766796,1
869,2.83346586017,0.781904380861,2.93357324877,4.68628164883,6.27312741771,11.8218924576,8.78684841174,0
1112,2.37474834601,0.775232432175,3.00081895276,3.3696229071,4.94014712326,9.11786476587,6.49823630029,0
856,1.90579588037,0.773203786275,3.11410037002,3.3178044839,5.69247162146,10.2316835951,7.35594881941,0
404,3.08831331559,0.787741918502,2.93126957789,4.93861624881,6.91608297575,12.9279295615,8.45523448317,0
12,2.89707700321,0.579645523854,1.86925498302,2.53509553256,3.17911144733,6.23599345713,4.16036793985,0
903,1.93449845124,0.444773954853,1.23198325231,1.55973117852,2.36852720482,5.06563529711,3.27166225559,0
1059,2.50037371435,0.756142045235,2.50084205925,3.95531873354,4.64960663639,8.98018597609,5.92162110931,0
977,2.54220278243,0.751871727748,3.1616602737,3.42362376469,4.32860319234,8.24695971835,6.66684307533,0
606,2.92582757462,0.76452217412,2.3935796049,4.63638174293,6.11144926411,12.2485170618,7.88331281738,0
1489,2.11892575283,0.539756273226,1.2933097696,2.48529458889,3.02705487032,5.83131688677,3.84065118895,1
69,2.86746748786,0.761824266411,2.40508435051,4.63148108497,5.70704872307,11.0507711381,7.07984175557,0
815,2.31806333496,0.77124152351,3.26491209023,4.03172303879,4.75889241331,9.69744234925,6.72402247059,0
86,1.75587485567,0.674760936127,2.52042083823,2.7583999847,4.05639859579,7.54917566074,5.69485501892,0
531,3.16211614106,0.616706168195,1.8117994772,2.15943040366,2.74947662763,5.24907084456,3.86029299698,0
923,2.5065050324,0.172611598201,0.453639636773,1.01201583773,1.205368295,2.31677104449,1.50295983727,0
591,2.14767632424,0.700167627649,2.05812632117,2.66789502587,3.61324286227,6.77054320774,4.68760897569,0
1052,2.82052984852,0.730739792,2.06712341737,4.32243683258,5.72221750621,10.8225890651,6.82656032451,0
569,2.40312052118,0.795411441123,5.69253531133,5.3217226964,7.44222908951,13.8246418969,11.0654867009,0
48,2.07371835035,0.779486399703,3.19755523766,3.5534705964,6.3210228423,11.6036138916,7.95082089677,0
714,2.61278385672,0.737111325572,2.10237925039,5.00501013483,6.00915650351,11.5380337421,7.10436430928,0
841,2.10890312767,0.191675276569,0.584481039645,0.811557616564,1.55958545811,3.7647329354,2.3904871502,0
398,2.60906054993,0.600486077884,1.76520637111,2.89103645071,3.04440105746,6.01535113788,4.03755882244,0
809,2.19451434188,0.747963613247,2.96769456612,2.96851993003,4.32779668307,7.97778995125,5.81204360271,0
84,3.03241727883,0.285316092256,0.813810697827,2.69772083351,2.16848099623,4.60735081644,2.60897805958,0
763,2.65513843481,0.789515904364,3.16598742293,4.80255279736,7.1789159941,14.1820153682,9.29400192519,0
1317,1.93449845124,0.766240770375,2.61906417238,3.71217127298,5.15544601248,9.58926294611,6.46973286989,1
1022,1.73239375982,0.769050536712,2.57192120817,4.41336048946,5.79404080224,11.0750373122,7.36232335165,0
693,3.00475115559,0.783801231002,2.77713433506,5.15206995963,6.80931107778,12.7944856171,8.20297706144,0
776,1.94448267215,0.793684134734,4.07989006003,5.09307688631,7.07739683486,13.8961803277,9.93128433741,0
715,2.22788670461,0.433263467009,1.26368806658,2.04456230342,2.81019657348,6.07843668633,3.69580829229,0
1420,2.04139268516,0.643036607185,1.81072901047,2.50853017083,3.0442013731,5.87203403562,4.04966061873,1
26,2.27531135454,0.780964000076,2.83518296765,4.12965372883,5.86635947419,11.0888448358,7.50381771497,0
3,3.07169794522,0.758991420864,2.31079805057,4.71857802431,6.04384548973,11.6694496306,7.52826698777,0
1075,2.85823633543,0.59162899874,2.00961057333,3.05660580345,2.83652392327,6.02501958261,4.00308244097,0
422,2.04532297879,0.7670790252,3.12655764801,3.10059556144,5.47306330246,10.1394791888,7.0451405017,0
1548,1.89209460269,0.55103366732,1.4577918794,2.41203069592,3.0683728318,6.11396757106,4.07885853957,1
1135,2.88422876963,0.757336096655,2.30629963917,4.49234226554,5.84641424974,12.4787288239,7.73682409295,0
282,3.03080204877,0.782796195048,2.74230424013,5.27618699414,6.95080108875,13.1616190666,8.46467249657,0
1079,3.16613397031,0.733961860759,2.06248572477,5.30432007686,6.38400145634,12.3355015147,7.62221074678,0
793,2.67209785794,0.651164742714,2.10762587603,2.95842710581,3.44051278005,7.53734189003,4.50130085472,0
443,2.80208925788,0.699155085462,2.5299931534,3.11899823569,3.46116572795,7.0589144633,4.96731628718,0
708,2.01494034979,0.622751593099,1.57513414669,2.74101573633,3.47414245522,6.8051304309,5.07602935516,0
134,2.60906054993,0.67004891759,1.76782792242,2.80941512162,3.53587757909,6.74524623931,4.49181009466,0
368,2.18892848376,0.698733028994,1.9285609804,4.20555570827,5.01954964652,9.68358062645,6.89776950991,0
582,1.94448267215,0.688811635327,1.84271178568,3.26299803403,3.93235759513,7.5303139082,4.85957922253,0
476,2.98362628712,0.428800356842,1.26161594152,1.93827070143,2.41894350571,4.61957493013,3.3350733068,0
649,2.98362628712,0.416858610078,1.03630076992,2.75560485323,3.47025601402,6.83626858588,4.22366452283,0
943,2.95832493164,0.762500063206,2.35801192827,4.75311794376,6.09161548662,11.798034756,7.79943493708,0
1087,2.98654781341,0.752129129451,2.22952325787,4.77039868348,5.91114537909,11.2639379179,7.04318223168,0
783,2.19312459835,0.686568601342,2.72598844083,2.75986765055,3.27960372608,6.5433586887,5.51552329051,0
1293,1.83884909074,0.723629572279,2.01569461439,3.97306130701,5.07593629639,9.78149233432,6.41823726441,1
748,2.2417954313,0.650122212755,1.99622969401,2.8243953369,3.32968857546,8.19110627276,5.13379274041,0
1334,2.05690485134,0.72278018314,2.04384821824,3.82760088135,4.80558402398,9.22908674933,6.33952919456,1
532,2.06445798923,0.59240364197,1.85652556283,2.20440546684,3.74575373577,7.14881330143,4.72071720517,0
345,3.05480450022,0.555071440065,1.33940151581,2.34735296566,2.64268794827,5.13786677674,3.3144008784,0
964,1.9890046157,0.790516873116,3.79657613454,5.29480103989,6.80012729109,12.8482671027,9.6090901581,0
460,1.9890046157,0.772256371458,3.25337905567,3.21417010806,5.27584522981,9.87490328823,7.06318587177,0
624,2.62428209584,0.772559440226,2.87389589357,4.23623597457,4.90761637728,9.49856231913,6.47759855463,0
1091,2.2671717284,0.462286524646,1.23140593069,1.89400758542,2.67230990512,5.50158715494,3.73193400876,0
1131,2.97840879262,0.793704700192,3.36656879392,7.21839300677,8.65494264673,16.5933973237,10.3795461233,0
650,2.4571246263,0.720984608049,2.31741150864,3.40133063753,4.03032498895,7.99071713452,5.54249420896,0
1510,2.07554696139,0.572565438005,1.60296141801,1.99729542464,2.33160550644,4.49731091602,3.14005443853,1
307,1.92685670895,0.620702864158,1.75904832398,2.19565785988,2.7596915724,5.26564161144,3.75071253095,0
1375,2.35888620441,0.79464743542,4.21593484996,4.69839648517,8.235441724,14.762695286,10.8894276768,1
711,2.40053798939,0.28590187658,0.81881666293,1.2854615729,1.48178106072,2.89361000891,1.97573796954,0
534,2.71432975975,0.722778007482,2.8297717748,5.29258714273,4.50550716527,9.93269183637,5.97435326642,0
1496,1.86332286012,0.780249354456,3.01607444137,3.54982275949,5.54126507543,10.8138229661,7.8166379866,1
31,2.25647720624,0.772076899753,3.16168471661,4.71377942144,4.94589296048,9.89826625691,6.78982539442,0
386,2.45024910832,0.783202031383,2.93098780187,3.86699939494,5.64533821646,10.4561625122,7.18623032887,0
384,1.94939000664,0.620810370538,1.77395887296,2.8115878549,3.7056301322,7.00697969863,4.75717589459,0
82,3.09359676861,0.577272314956,1.37125416827,3.20725562947,3.65207214564,7.08359705979,4.34509882917,0
824,2.25887662937,0.525646339733,1.6112555726,1.98338629828,2.92551901421,5.44033583733,3.90863593609,0
1182,2.65417654188,0.687981810294,2.2826632129,2.8263767806,3.27650946605,6.3279548413,4.51890105536,1
45,2.98811284027,0.772705423718,2.51404480215,5.39110636792,6.97600173552,13.5771011867,8.46807508253,0
1385,2.02118929907,0.640767426199,1.62114315162,3.00471389703,4.14199011871,7.83308231451,5.07735045151,1
1143,3.07499918606,0.78849278791,2.98969327789,4.75930898576,6.62573675131,12.5929823247,8.29963530336,0
9,2.12872228434,0.715145103356,2.01649591961,3.19717996129,4.02901654658,7.6447047668,5.05851391367,0
90,2.66275783168,0.323422387025,0.981914378458,1.44503946781,2.22530171529,4.1734643209,2.8652299667,0
1144,2.40312052118,0.795853156262,4.58986139305,4.86345259037,7.02780996076,13.0120855351,9.37238962828,0
40,2.09342168516,0.7800465775,2.93595510321,4.03445228904,5.49010744064,10.2541662054,6.97228208803,0
412,2.52569252451,0.78685045029,3.71888531151,3.60443005595,5.98911188666,11.1870656251,8.04221353714,0
1119,3.07261747655,0.78861980135,2.9820057469,4.97639284343,6.82785570571,13.0695126769,8.596652381,0
8,2.1398790864,0.786661507855,4.02308579886,4.53227909819,5.74604033519,11.1111380608,7.79291113017,0
299,3.08511211327,0.787129611554,2.90792163111,4.83062018012,6.60895522844,12.5596959393,8.33421694058,0
50,2.30642502755,0.77231161872,2.77309405123,4.10542303451,5.32127285791,10.0592357869,6.71115113616,0
1348,1.78532983501,0.468399552107,1.0969413325,2.25537349146,2.61080023217,5.05554394649,3.2586217195,1
1102,2.24551266781,0.740686178693,2.25069811746,3.38152586503,4.95329626796,9.12502866498,6.09508250121,0
1425,2.81291335664,0.778403976414,3.12872793827,3.59553260684,5.29477949444,9.77475507352,6.9270286946,1
784,2.75815462197,0.607058214512,2.13234152125,2.76065574549,2.68730754256,5.45441808786,3.81604579396,0
1519,2.28443073384,0.71999989802,2.29178842427,2.95069816455,4.22257216005,7.92837877042,5.3698318909,1
1494,2.3856062736,0.794697376642,3.61905653879,4.77663076631,7.69322341866,14.4253258442,9.81577338253,1
1495,1.73639650228,0.779814550612,3.17352648235,3.45102403331,5.31447234841,9.69758898096,6.90887852841,1
0,2.82085798944,0.774892796373,2.5543799657,5.44726575094,6.83839484971,13.0328711797,8.22575858097,0
253,2.23804610313,0.775078026219,2.99732888332,3.35554192074,5.24998216348,9.5621796355,6.75601328356,0
411,3.1825573013,0.597442005538,1.54201689739,2.33769682916,2.74495566904,5.28763697515,3.52804558807,0
147,2.0881360887,0.795045282624,3.96355062612,4.80681719854,7.98093393465,14.3754092195,10.5504335069,0
479,2.45024910832,0.598891089637,1.78452252103,2.45119553763,2.68921397096,5.30605663274,3.71665575089,0
135,3.05480450022,0.424967823317,1.16782367557,2.01155334825,2.04401552784,4.07296143968,2.6313060065,0
18,1.78532983501,0.776323386989,2.80026651978,3.95138421802,5.53155807659,11.0501760956,7.85054565531,0
95,2.26007138799,-0.17359456765,-0.285184671787,0.323137017646,1.25961548285,2.0559844201,1.12119090346,0
1550,2.06818586175,0.745534119686,2.25682447216,3.77138368827,4.9711804523,9.3679356205,6.10642780307,1
810,2.2442771208,0.73818475152,2.97994465995,2.74176588689,4.91800699538,8.87359777508,6.52619220373,0
976,2.75396586587,0.544417187402,1.60455004981,2.54545472871,2.92776214231,5.97507762018,3.91290232319,0
343,2.66978161521,0.796003760522,3.93466655142,4.9813525269,7.4032168731,13.6109070343,9.4320952401,0
707,2.40654018043,0.794680762264,4.1698622651,4.13129052283,8.06608338125,14.2243160965,10.5321542172,0
1456,2.12872228434,0.638393952225,1.93913068734,2.5323921136,3.49046260925,6.56663433506,4.46329098405,1
