Image,I1,I2,I3,I4,I5,I6,Class
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,19.61818107,19.87870442,39.63469878,20.92944256,Corante
nd131 - vermelho_t013_c001.jpg,0.475874808,1.198186732,3.084293333,3.406029009,6.871324139,4.099167706,Corante
nd131 - vermelho_t013_c001.jpg,0.645886017,1.700421014,2.628658807,3.302863418,6.26862453,4.153073925,Corante
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,21.10611205,21.5989493,43.02224987,22.87552037,Corante
nd131 - vermelho_t013_c001.jpg,0.581142043,1.46237404,3.006199419,3.969578959,8.135271994,5.02419318,Corante
nd131 - vermelho_t013_c001.jpg,0.555368442,1.447637518,2.584283067,2.876754135,5.647081375,3.747468529,Corante
nd131 - vermelho_t013_c001.jpg,0.469855994,1.07170307,4.025484296,4.734377486,9.581951638,5.838303367,Corante
nd131 - vermelho_t013_c001.jpg,0.627280424,2.381991296,2.769282714,4.070900453,8.660901255,5.656380675,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.84613035,18.79394926,18.39091912,36.9950647,30.37106602,Corante
nd131 - vermelho_t013_c001.jpg,0.775390602,2.960635694,20.07979858,20.61423256,41.05890491,22.49883747,Corante
nd131 - vermelho_t013_c001.jpg,0.629751243,1.739728726,3.1073403,3.255505776,6.437503298,4.125671856,Corante
nd131 - vermelho_t013_c001.jpg,0.72662477,2.223544468,5.057649971,6.264413558,12.72010974,7.550145605,Corante
nd131 - vermelho_t013_c001.jpg,0.637966638,1.780169898,3.21902731,4.785836595,10.12396422,5.742038681,Corante
nd131 - vermelho_t013_c001.jpg,0.787611182,3.784777541,4.519509899,6.413515709,11.88002851,8.305904479,Corante
nd131 - vermelho_t013_c001.jpg,0.505746923,1.288899801,2.281492823,3.226508973,6.333089373,4.090279672,Corante
nd131 - vermelho_t013_c001.jpg,0.600553705,2.118819243,2.131325899,3.650932408,6.544738723,4.79189584,Corante
nd131 - vermelho_t013_c001.jpg,0.667230634,3.209548007,3.118971763,4.127522457,8.059790254,5.745510045,Corante
nd131 - vermelho_t013_c001.jpg,0.780530402,25.48507081,20.83694993,20.57824971,41.29488967,33.41212512,Corante
nd131 - vermelho_t013_c001.jpg,0.385715961,0.945081775,2.37439032,3.240065073,6.057543838,3.712665652,Corante
nd131 - vermelho_t013_c001.jpg,0.703247582,2.100631269,3.056138161,3.843925396,7.303095485,5.053603605,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.39623509,18.47330957,36.91246602,30.35776064,Corante
nd131 - vermelho_t013_c001.jpg,0.444500626,1.298404443,2.825123171,3.007633989,5.924091491,3.858867282,Corante
nd131 - vermelho_t013_c001.jpg,0.754692624,2.418701702,20.05888577,19.71956423,39.65472243,21.1379649,Corante
nd131 - vermelho_t013_c001.jpg,0.464560561,1.365850681,1.809471771,2.734921345,5.190826445,3.579228422,Corante
nd131 - vermelho_t013_c001.jpg,0.770939713,2.928115689,3.656161148,5.272605117,9.841712276,6.790320107,Corante
nd131 - vermelho_t013_c001.jpg,0.674887032,2.129754107,2.599932544,4.224386961,7.64332954,5.675132867,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.88880186,19.66379606,39.50290363,32.19657437,Corante
nd131 - vermelho_t013_c001.jpg,0.537818275,1.567273403,1.861583031,2.765766321,5.834974416,4.284587853,Corante
nd131 - vermelho_t013_c001.jpg,0.785996682,4.262844895,4.836858825,7.311826994,13.40886095,9.452724059,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.55464618,18.47310779,36.98814001,30.32256854,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.64538461,19.70854493,39.44647948,32.29662093,Corante
nd131 - vermelho_t013_c001.jpg,0.748389698,2.384985828,3.239396361,4.590629698,8.505642728,5.783122612,Corante
nd131 - vermelho_t013_c001.jpg,0.592238727,1.590653282,3.140927996,4.245464493,8.868532017,5.827806126,Corante
nd131 - vermelho_t013_c001.jpg,0.566878446,1.597204756,3.003505563,3.837710212,7.259996065,4.766425968,Corante
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,21.23305348,21.63876248,43.1089874,22.80163934,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,20.17961487,19.5750772,39.45959569,32.14280877,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,20.48151536,20.14392465,40.53636934,32.85366922,Corante
nd131 - vermelho_t013_c001.jpg,0.755049142,3.144504944,3.948282383,5.297927851,10.74967095,6.883703497,Corante
nd131 - vermelho_t013_c001.jpg,0.775390602,2.960635694,20.8339869,21.59008924,43.41173795,23.82552011,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.95672109,19.95105866,39.91892533,32.87132656,Corante
nd131 - vermelho_t013_c001.jpg,0.59930255,1.760952528,2.352726524,4.046043235,7.245580673,5.012641447,Corante
nd131 - vermelho_t013_c001.jpg,0.47838124,1.161748107,2.807995636,3.075555484,6.01812911,3.670692582,Corante
nd131 - vermelho_t013_c001.jpg,0.696745056,2.596429573,3.57424678,4.824373236,9.122731289,6.629046067,Corante
nd131 - vermelho_t013_c001.jpg,0.50783966,1.359028937,2.033236621,2.95151942,5.787390676,4.113564272,Corante
nd131 - vermelho_t013_c001.jpg,0.645886017,1.700421014,2.628658807,3.30286342,6.268624533,4.153073927,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,20.12508907,20.139296,40.28915844,32.86084682,Corante
nd131 - vermelho_t013_c001.jpg,0.47499749,1.299901117,1.803788815,2.831865618,5.149807624,3.482674336,Corante
nd131 - vermelho_t013_c001.jpg,0.568312946,1.564100713,2.48894373,2.845259171,5.533180305,3.727747123,Corante
nd131 - vermelho_t013_c001.jpg,0.627881187,1.897282047,4.586562731,3.282191942,7.216569279,4.230832966,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.61409788,18.48094183,37.02863397,30.31281087,Corante
nd131 - vermelho_t013_c001.jpg,0.612011928,1.886861182,2.397009439,3.559290716,6.537620287,4.506369316,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.52706011,18.49598123,37.00795292,30.33489106,Corante
nd131 - vermelho_t013_c001.jpg,0.729163919,2.281265884,3.124280146,4.570012727,8.727493146,6.004270641,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.76785719,19.68663104,39.42387469,32.23558214,Corante
nd131 - vermelho_t013_c001.jpg,0.673892553,2.311440878,2.84389895,3.87014648,7.491794386,5.300995993,Corante
nd131 - vermelho_t013_c001.jpg,0.403738651,1.081280806,1.953730129,2.590622862,5.089891993,3.723926396,Corante
nd131 - vermelho_t013_c001.jpg,0.642289252,2.032012093,2.297823899,3.41889478,6.598251118,4.756067446,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.46619913,18.50037282,36.98465583,30.34910151,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.72103391,19.59267621,39.24967132,32.19646408,Corante
nd131 - vermelho_t013_c001.jpg,0.262961264,0.679471841,2.139804051,2.866099638,5.82774861,3.495621954,Corante
nd131 - vermelho_t013_c001.jpg,0.627881187,1.897282047,4.586562731,3.282191942,7.216569279,4.230832966,Corante
nd131 - vermelho_t013_c001.jpg,0.588765421,1.543998006,2.8467549,3.089011501,6.057447025,3.86556394,Corante
nd131 - vermelho_t013_c001.jpg,0.613532714,2.112225795,2.946265706,3.919248249,7.579062983,5.779771604,Corante
nd131 - vermelho_t013_c001.jpg,0.754177492,2.529669214,3.249604581,4.580281279,8.500262697,5.848219171,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,25.05024023,19.75287804,19.69412873,39.42872947,32.2412773,Corante
nd131 - vermelho_t013_c001.jpg,0.65282,1.832735286,3.854122406,4.814289558,9.235815627,5.73176875,Corante
nd131 - vermelho_t013_c001.jpg,0.544418846,1.3823666,2.121405121,2.516709787,4.839176379,3.216995512,Corante
nd131 - vermelho_t013_c001.jpg,0.335113936,0.883890598,1.781859522,2.8034396,5.107438862,3.273860938,Corante
nd131 - vermelho_t013_c001.jpg,0.677659372,1.976037209,3.008448821,4.108420014,7.852702674,5.177145966,Corante
nd131 - vermelho_t013_c001.jpg,0.775390602,2.960635694,21.39039378,22.16266885,44.68718401,24.28155905,Corante
nd131 - vermelho_t013_c001.jpg,0.694008378,2.778435099,3.629488402,3.984945012,7.796112309,5.743202737,Corante
nd131 - vermelho_t013_c001.jpg,0.55551582,1.467921655,2.601235056,3.14958683,6.09155959,3.980796626,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.6523083,18.4832063,18.50156679,36.9947893,30.34612823,Corante
nd131 - vermelho_t013_c001.jpg,0.392595944,0.987869334,2.150119413,3.232404386,5.929090732,3.808952007,Corante
nd131 - vermelho_t013_c001.jpg,0.641689392,1.606956955,20.42499164,20.37504948,40.77570794,21.18166474,Corante
nd131 - vermelho_t013_c001.jpg,0.71092457,2.359163887,2.726819254,4.203975306,7.669372586,5.38355725,Corante
nd131 - vermelho_t013_c001.jpg,0.726512318,2.531872002,2.862848248,4.101530498,7.7506892,5.424734828,Corante
nd131 - vermelho_t013_c001.jpg,0.757084988,2.913335797,4.436637612,5.782720879,10.96748062,7.766011373,Corante
nd131 - vermelho_t013_c001.jpg,0.42200736,1.096338049,1.65321943,1.884382133,3.654742645,2.443676631,Corante
nd131 - vermelho_t013_c001.jpg,0.625421243,1.664858646,2.819108053,3.609161709,6.825488009,4.441904696,Corante
nd131 - vermelho_t013_c001.jpg,0.557138858,1.557566452,2.028238894,3.329104208,7.514741989,5.09452302,Corante
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,23.13030836,23.468821,46.78657636,24.57152166,Corante
nd131 - vermelho_t013_c001.jpg,0.432769597,1.038334492,2.271937901,3.067653942,6.393544565,4.34469418,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.48718104,18.51526521,37.01658882,30.32827319,Corante
nd131 - vermelho_t013_c001.jpg,0.771211566,2.964928341,4.733966951,5.935775716,11.37673489,7.859079013,Corante
nd131 - vermelho_t013_c001.jpg,0.733617999,2.341449455,3.143677782,4.192212131,7.8670865,5.375382398,Corante
nd131 - vermelho_t013_c001.jpg,0.565216944,1.822992605,1.961619095,2.626965714,4.965016166,3.646725297,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.52722128,18.50805172,37.02570863,30.31752433,Corante
nd131 - vermelho_t013_c001.jpg,0.671959398,2.05606885,2.586238282,3.425741027,6.613196118,4.705583074,Corante
nd131 - vermelho_t013_c001.jpg,0.73522305,2.21667895,19.12290304,19.02832069,38.10404879,20.14794027,Corante
nd131 - vermelho_t013_c001.jpg,0.519849323,1.192223891,19.44425964,19.46576974,38.92238238,20.07842329,Corante
nd131 - vermelho_t013_c001.jpg,0.59993578,1.47637719,3.27437564,4.210556576,8.257927841,5.115349526,Corante
nd131 - vermelho_t013_c001.jpg,0.622011985,1.817999186,2.521321363,3.485465864,7.175134538,5.207346708,Corante
nd131 - vermelho_t013_c001.jpg,0.759331337,2.621426023,3.313075543,4.690849531,8.714019012,6.013971035,Corante
nd131 - vermelho_t013_c001.jpg,0.61482811,1.897191187,2.2475525,3.753958645,6.967437805,4.721940722,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.51528697,18.51007934,37.02276712,30.32033637,Corante
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,22.50030857,23.30457647,47.71263063,24.72016527,Corante
nd131 - vermelho_t013_c001.jpg,0.540146416,1.597338486,2.327898443,3.123390688,5.849900157,3.923309198,Corante
nd131 - vermelho_t013_c001.jpg,0.551641412,1.506687954,2.119209354,3.026806429,6.121389594,4.324159059,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.52807618,18.51110063,37.03069261,30.31867143,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.52870953,18.51428583,37.0357919,30.32011871,Corante
nd131 - vermelho_t013_c001.jpg,0.732960496,4.655866516,2.681837058,4.468232716,8.043267603,6.796165974,Corante
nd131 - vermelho_t013_c001.jpg,0.627236482,1.700081269,2.825708433,3.473984309,6.644388225,4.6138417,Corante
nd131 - vermelho_t013_c001.jpg,0.700022046,1.901692759,22.99767933,23.93655714,47.46777247,24.92277155,Corante
nd131 - vermelho_t013_c001.jpg,0.627881187,1.897282047,4.58656272,3.282191943,7.216569274,4.230832967,Corante
nd131 - vermelho_t013_c001.jpg,0.731993166,2.828767218,3.307004017,4.403693558,8.457777298,5.839867794,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.60993316,18.51780153,18.51586317,37.03270656,30.32276838,Corante
nd131 - vermelho_t013_c001.jpg,0.687519251,2.13591514,2.513234966,3.852336972,7.035122941,4.920294542,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,24.85643636,19.76073771,19.70732706,39.44146798,32.1379241,Corante
nd131 - vermelho_t013_c001.jpg,0.450374177,1.124959614,1.85088116,2.179434117,4.216429573,2.899290467,Corante
nd131 - vermelho_t013_c001.jpg,0.770939713,2.928115689,3.656161152,5.272605115,9.841712221,6.79032008,Corante
nd131 - vermelho_t013_c001.jpg,0.606703311,1.557423654,2.688443486,3.072530504,5.953303164,3.910660875,Corante
nd131 - vermelho_t013_c001.jpg,0.497631654,2.268427126,2.280285085,3.368500041,6.327891574,4.675098703,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,24.85643636,19.76333592,19.70764986,39.44326464,32.13759977,Corante
nd131 - vermelho_t013_c001.jpg,0.50771719,1.238803867,3.722426811,3.528556933,7.197075744,4.164948861,Corante
nd131 - vermelho_t013_c001.jpg,0.753184924,2.343870599,18.83140773,18.80809604,37.62784834,19.980841,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,24.81406084,19.73147289,19.71885376,39.44401843,32.12669877,Corante
nd131 - vermelho_t013_c001.jpg,0.602512637,1.540168355,2.992048051,3.39868083,6.595376955,4.203186772,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,24.81406084,19.73139221,19.72042264,39.44633347,32.12745326,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.59710398,18.51796281,18.51855467,37.03681341,30.31752808,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,24.80378228,19.72057916,19.72156164,39.44263221,32.12469382,Corante
nd131 - vermelho_t013_c001.jpg,0.785024918,23.59710398,18.51820878,18.51896279,37.03754858,30.31768969,Corante
nd131 - vermelho_t013_c001.jpg,0.664427484,1.79761336,22.90181236,23.85360175,47.2596752,25.27626806,Corante
nd131 - vermelho_t013_c001.jpg,0.741186485,2.57104854,3.781351133,4.275064385,8.305050859,5.614151057,Corante
nd131 - vermelho_t013_c001.jpg,0.621445936,2.136225661,2.941796271,4.025500345,9.220528907,5.831300497,Corante
nd131 - vermelho_t013_c001.jpg,0.724589876,2.592419985,3.263731233,5.263748838,9.527853333,7.009001813,Corante
nd131 - vermelho_t013_c001.jpg,0.691448811,2.289567112,2.581736254,4.859639679,8.580327646,6.004423235,Corante
nd131 - vermelho_t013_c001.jpg,0.677840939,2.118214818,4.085424434,4.785806291,9.225550546,5.857656743,Corante
nd131 - vermelho_t013_c001.jpg,0.57464134,2.042122442,2.054368515,3.149659309,5.764452351,4.20752793,Corante
nd131 - vermelho_t013_c001.jpg,0.681241237,1.806179974,23.45125698,24.40578225,48.3343549,25.3088855,Corante
nd131 - vermelho_t013_c001.jpg,0.713127633,2.031758984,5.002956245,6.178949737,12.31929152,7.290755074,Corante
nd131 - vermelho_t013_c001.jpg,0.384416623,0.966130561,3.006313921,3.287510602,6.437541502,3.78824464,Corante
nd131 - vermelho_t013_c001.jpg,0.672400513,2.436709522,2.769274009,5.013208049,8.910833783,7.416048015,Corante
nd131 - vermelho_t013_c001.jpg,0.752389445,2.565647877,3.851780927,5.428368949,10.11857967,6.8233785,Corante
nd131 - vermelho_t013_c001.jpg,0.615948257,1.509011475,3.24112241,3.700178038,7.170863265,4.458715443,Corante
nd131 - vermelho_t013_c001.jpg,0.485757409,1.199902796,2.473824711,3.072868075,5.980463955,4.07335172,Corante
nd131 - vermelho_t013_c001.jpg,0.497394408,1.367729836,1.702916586,2.408060006,4.574266992,3.282641782,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,18.92359055,19.4154974,38.59642684,20.77587993,Corante
nd131 - vermelho_t014_c001.jpg,0.366468077,1.005984727,1.316884002,1.449735371,2.833211134,2.045336112,Corante
nd131 - vermelho_t014_c001.jpg,0.518532134,1.554573767,2.389333171,3.604002081,6.678484585,5.63548285,Corante
nd131 - vermelho_t014_c001.jpg,0.498313883,1.196204857,2.16526811,2.733491842,5.219892067,3.507700645,Corante
nd131 - vermelho_t014_c001.jpg,0.384416623,0.966130561,3.006313921,3.287510601,6.437541499,3.788244636,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,19.31048668,19.70341413,39.21091658,20.60836504,Corante
nd131 - vermelho_t014_c001.jpg,0.511820146,1.819017045,1.8600421,3.131130716,6.88224915,4.06181574,Corante
nd131 - vermelho_t014_c001.jpg,0.482528792,1.598160983,1.840340784,2.375135719,4.495042612,3.236612037,Corante
nd131 - vermelho_t014_c001.jpg,0.519918524,1.259904027,2.866745038,3.905934006,7.443316044,4.565510827,Corante
nd131 - vermelho_t014_c001.jpg,0.785024918,23.84613035,18.9774685,18.3290217,37.04491882,30.3744302,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.46103464,19.45437839,38.91210199,20.52751291,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.46382918,3.785319174,6.909893351,4.861252432,Corante
nd131 - vermelho_t014_c001.jpg,0.189952173,0.479563719,1.393811094,1.735520784,3.31473787,2.065009128,Corante
nd131 - vermelho_t014_c001.jpg,0.506756601,1.18884902,2.330655486,2.604880888,5.073689324,3.219199144,Corante
nd131 - vermelho_t014_c001.jpg,0.310225744,0.776220077,1.916678255,2.889021844,5.405043782,3.324794886,Corante
nd131 - vermelho_t014_c001.jpg,0.715658557,3.106779181,3.951073336,4.986086043,9.685975946,6.597635282,Corante
nd131 - vermelho_t014_c001.jpg,0.637261605,2.009962232,2.776070496,3.979285213,7.367693115,5.706534265,Corante
nd131 - vermelho_t014_c001.jpg,0.699086894,2.064810326,3.17794009,4.034707028,7.691073104,5.264326093,Corante
nd131 - vermelho_t014_c001.jpg,0.627881187,1.897282047,4.586562704,3.282191941,7.216569264,4.230832965,Corante
nd131 - vermelho_t014_c001.jpg,0.613482657,1.884674802,1.972621351,2.252482919,4.365040266,3.194859774,Corante
nd131 - vermelho_t014_c001.jpg,0.595986502,1.993198567,2.621302527,3.338059327,6.666363428,4.703463191,Corante
nd131 - vermelho_t014_c001.jpg,0.50761278,1.499541926,1.492934057,1.652255824,3.225038257,2.40320385,Corante
nd131 - vermelho_t014_c001.jpg,0.551641412,1.506687954,2.119209354,3.02680643,6.121389602,4.324159065,Corante
nd131 - vermelho_t014_c001.jpg,0.161192733,0.612714718,0.986084769,2.307451471,3.986355127,2.638031872,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.48910907,19.62494131,39.18289066,21.4699485,Corante
nd131 - vermelho_t014_c001.jpg,0.685220343,2.453608324,2.783866707,3.203100758,6.248990122,4.64320686,Corante
nd131 - vermelho_t014_c001.jpg,0.753184924,2.343870599,18.97859164,18.71862978,37.59231944,19.94896959,Corante
nd131 - vermelho_t014_c001.jpg,0.7179775,2.345437258,3.085246764,4.328590448,9.256682909,5.946220599,Corante
nd131 - vermelho_t014_c001.jpg,0.366286476,1.03165349,2.062188614,3.055998473,7.080882456,3.997821539,Corante
nd131 - vermelho_t014_c001.jpg,0.59024903,1.417756586,20.18200903,19.83662757,39.85895278,21.11471816,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.46382918,3.785319166,6.909893339,4.861252424,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,18.90710765,18.85914967,37.74415446,21.23548397,Corante
nd131 - vermelho_t014_c001.jpg,0.490272574,1.505854372,2.169419213,2.824012994,5.498257801,3.723505943,Corante
nd131 - vermelho_t014_c001.jpg,0.55133913,1.408140519,2.099165824,2.522195745,4.836065798,3.232181179,Corante
nd131 - vermelho_t014_c001.jpg,0.213508843,0.578543782,2.004915034,3.021655728,5.632298261,3.665619722,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.25139051,19.17610082,38.41382003,20.82282102,Corante
nd131 - vermelho_t014_c001.jpg,0.545701331,1.593891712,2.296159849,2.224822054,4.485324907,3.021769552,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.63623508,19.48690091,39.04958904,20.50337471,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.19444475,19.51180519,38.90199571,20.69290247,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.09109288,19.70403449,39.11658119,20.46074193,Corante
nd131 - vermelho_t014_c001.jpg,0.73522305,2.21667895,18.98206126,18.36007795,37.03117488,22.07838658,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,18.95801131,19.75883702,39.13439939,20.7858167,Corante
nd131 - vermelho_t014_c001.jpg,0.168244913,0.504956957,2.253848914,2.502939201,4.967764829,2.78768794,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.463829178,3.78531917,6.909893344,4.861252428,Corante
nd131 - vermelho_t014_c001.jpg,0.384416623,0.966130561,3.006313907,3.287510603,6.437541494,3.788244636,Corante
nd131 - vermelho_t014_c001.jpg,0.057876943,0.196128277,1.997369817,2.208940906,4.320935075,2.323129035,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,18.94420312,18.87120687,37.78537676,20.98648663,Corante
nd131 - vermelho_t014_c001.jpg,0.640781364,1.999733317,3.479478154,4.04556487,7.918723603,5.243163993,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.19464402,19.32205883,38.69606362,20.31760953,Corante
nd131 - vermelho_t014_c001.jpg,0.532335326,1.404982319,2.206101339,3.105599288,5.762196601,3.845265261,Corante
nd131 - vermelho_t014_c001.jpg,0.480455281,1.616893985,2.242071949,2.503487568,4.877233806,3.374207982,Corante
nd131 - vermelho_t014_c001.jpg,0.658250709,2.004176899,2.329609454,3.679277829,6.683721471,4.681366279,Corante
nd131 - vermelho_t014_c001.jpg,0.432339336,1.695915114,2.283064258,2.536753785,5.039915209,3.390776078,Corante
nd131 - vermelho_t014_c001.jpg,0.417245081,1.180778073,2.111128833,4.41743826,8.373790547,5.450132702,Corante
nd131 - vermelho_t014_c001.jpg,0.513161779,1.52908392,2.315416212,3.694821155,7.662814549,4.801694108,Corante
nd131 - vermelho_t014_c001.jpg,0.547963775,1.443948458,2.278153764,2.674544914,5.152417444,3.399571094,Corante
nd131 - vermelho_t014_c001.jpg,0.498816703,1.506520387,1.829661655,3.169264163,5.679655011,3.924963673,Corante
nd131 - vermelho_t014_c001.jpg,0.256703253,1.282234482,0.886843168,2.015243516,4.321607287,2.705006031,Corante
nd131 - vermelho_t014_c001.jpg,0.574810697,1.464295838,2.159228597,2.61797613,5.006578493,3.350124048,Corante
nd131 - vermelho_t014_c001.jpg,0.490629964,1.375872487,1.653214747,2.300180403,4.340060522,3.155298201,Corante
nd131 - vermelho_t014_c001.jpg,0.575821132,1.768800564,1.857923669,2.627056136,4.871460469,3.545021599,Corante
nd131 - vermelho_t014_c001.jpg,0.467213641,1.408254536,1.592548427,1.838341319,3.559794231,2.557621622,Corante
nd131 - vermelho_t014_c001.jpg,0.618699725,1.697085477,3.279861338,3.472827017,6.851585987,4.321372568,Corante
nd131 - vermelho_t014_c001.jpg,0.61912355,1.582221939,2.672491216,3.264401061,6.25107943,4.110962215,Corante
nd131 - vermelho_t014_c001.jpg,0.65679004,2.067675115,2.829909039,3.681802632,7.510406732,5.281110806,Corante
nd131 - vermelho_t014_c001.jpg,0.678185635,2.754096093,2.864234161,3.691713814,7.598878937,6.161192318,Corante
nd131 - vermelho_t014_c001.jpg,0.554130088,1.798245148,2.289821182,3.349555238,6.370996956,5.077576992,Corante
nd131 - vermelho_t014_c001.jpg,0.679149219,2.842157899,3.501645371,3.673536799,7.271149122,5.127181167,Corante
nd131 - vermelho_t014_c001.jpg,0.678223379,1.858197388,3.333739631,4.50708278,8.530872489,5.43676714,Corante
nd131 - vermelho_t014_c001.jpg,0.468864612,1.693957013,1.755697949,3.029812138,5.422782907,3.910679983,Corante
nd131 - vermelho_t014_c001.jpg,0.385784418,1.335326682,2.303207167,3.248134532,6.495502447,3.919204978,Corante
nd131 - vermelho_t014_c001.jpg,0.519175928,1.696682209,2.751693202,2.062091099,4.468983249,2.910432204,Corante
nd131 - vermelho_t014_c001.jpg,0.386181277,0.98001578,1.864508291,2.30777543,4.422533709,2.968144337,Corante
nd131 - vermelho_t014_c001.jpg,0.722770928,3.600736811,2.677584915,4.309039696,8.062659247,6.119848132,Corante
nd131 - vermelho_t014_c001.jpg,0.419143211,1.146534529,2.245106639,2.642459356,5.08644703,3.295967258,Corante
nd131 - vermelho_t014_c001.jpg,0.386181277,0.98001578,1.86450829,2.307775431,4.422533708,2.968144334,Corante
nd131 - vermelho_t014_c001.jpg,0.664873461,2.520681393,3.014817532,4.793156747,10.09913001,6.282190738,Corante
nd131 - vermelho_t014_c001.jpg,0.531812525,1.307000982,2.638381602,3.23184538,6.187397805,4.029137478,Corante
nd131 - vermelho_t014_c001.jpg,0.529825103,1.555528412,4.148630864,5.830955056,11.68166984,6.778342525,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.88456677,19.56287849,39.2867347,22.58823555,Corante
nd131 - vermelho_t014_c001.jpg,0.725381131,2.897959644,2.994248335,6.421599176,11.33193171,7.896898308,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.28995933,19.19351261,38.46925043,20.85944808,Corante
nd131 - vermelho_t014_c001.jpg,0.690488695,2.575062147,3.235428587,4.533444187,10.37298876,5.85358605,Corante
nd131 - vermelho_t014_c001.jpg,0.713625726,2.753864003,2.853833551,4.229319726,8.187201371,6.515652737,Corante
nd131 - vermelho_t014_c001.jpg,0.657959407,1.78363102,2.875847637,3.729104768,7.452163535,5.282467246,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.463829176,3.785319171,6.909893345,4.861252429,Corante
nd131 - vermelho_t014_c001.jpg,0.386181277,0.98001578,1.86450829,2.307775429,4.422533707,2.968144334,Corante
nd131 - vermelho_t014_c001.jpg,0.14189775,0.616772933,0.720098028,1.540456873,2.726160558,2.062402753,Corante
nd131 - vermelho_t014_c001.jpg,0.519175928,1.696682209,2.751693201,2.062091096,4.468983245,2.910432201,Corante
nd131 - vermelho_t014_c001.jpg,0.517947325,2.776478504,1.883476251,2.594577807,5.005034997,4.081328921,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.463829177,3.785319172,6.909893346,4.861252429,Corante
nd131 - vermelho_t014_c001.jpg,0.644483025,2.228948042,2.337160115,3.261194343,6.349950182,5.604340949,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,18.85581304,19.27446892,38.88555738,21.65069642,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.82199689,19.71824806,39.52469645,21.01302942,Corante
nd131 - vermelho_t014_c001.jpg,0.537040254,1.99529436,2.063146575,3.758593821,7.353391675,4.943086221,Corante
nd131 - vermelho_t014_c001.jpg,0.507737584,1.613031924,1.694431565,2.707053044,4.932069792,3.514114098,Corante
