I1,I2,I3,I4,I5,I6,Class
0.744519928,2.2518698,3.912099757,5.109422221,9.986866204,7.196825356,Corante
0.74168745,2.668071855,3.560802669,5.634854116,10.90011542,7.367113213,Candida
0.527962642,1.532380024,2.237404203,3.405150235,6.4707561,4.334808305,Corante
0.591993371,2.507412688,2.120831276,3.495982281,6.328427533,5.02500601,Candida
0.722711564,2.690394128,2.679998344,3.904217449,7.562825196,5.546666191,Candida
0.67721404,1.793058016,2.941130784,3.822771215,7.360424036,5.065853263,Candida
0.767859781,2.616846316,4.091258521,5.594390799,11.67299831,7.529723977,Corante
0.731481485,2.1723621,3.420220231,4.196668229,8.010484394,5.335184919,Candida
0.709149006,2.551064588,3.743568583,5.048075517,9.458573353,6.775051606,Corante
0.705055532,2.144165057,2.847010626,3.722880739,7.008063213,4.795166432,Corante
0.65679004,2.067675115,2.829909039,3.681802632,7.510406732,5.281110806,Corante
0.270253614,0.692945519,2.914832934,3.47478039,6.832956179,4.010464288,Corante
0.71092457,2.359163887,2.726819254,4.203975307,7.669372587,5.38355725,Candida
0.769039469,2.465279226,4.778135693,6.072353191,11.5256724,7.36607376,Candida
0.639852949,1.752312915,3.445809521,3.622522186,7.192447376,4.560625318,Corante
0.75822114,2.371360898,4.341535162,6.109342611,11.46346942,7.36900512,Candida
0.74044787,2.124452194,4.421922549,5.424202519,10.37207172,6.54887818,Candida
0.766428461,2.490499263,4.205710079,5.928269322,11.00603604,7.237713319,Candida
0.333493739,0.829197715,2.447408807,2.542457951,5.041755978,3.005024214,Corante
0.756104764,2.375158135,5.41079087,5.895364802,11.78740189,7.360133672,Candida
0.423078022,1.132545903,3.127057537,2.398608005,5.206300493,3.064654651,Corante
0.762445949,2.794419646,3.568360795,4.912639262,9.513897276,6.413741934,Corante
0.707674718,2.019685937,4.126871005,5.362217847,10.10975613,6.416792511,Corante
0.765149909,3.013888607,4.436713564,5.696702978,10.83194357,7.212120758,Candida
0.738418543,2.48695259,3.343650881,4.22364791,9.061619855,5.672364334,Corante
0.674178404,2.19254462,3.037137838,3.693939913,7.059478788,4.790212223,Candida
0.785024918,23.84613035,18.69306649,18.42422598,37.00889061,30.40227801,Candida
0.693495829,1.857727188,3.153479913,3.826363824,7.316453921,4.755428326,Candida
0.761415232,2.453551493,4.324705264,5.986113227,11.20675558,7.443324678,Candida
0.754089051,2.299086934,5.064168989,5.633409745,10.99466447,6.782955955,Candida
0.782908114,2.819314715,4.696984089,6.561986691,12.69911575,8.351828679,Candida
0.726512318,2.531872002,2.862848248,4.101530498,7.7506892,5.424734828,Corante
0.630777905,2.578975931,3.290488412,5.077474863,9.443849141,6.416438032,Candida
0.769397798,3.403595827,4.072078882,5.786779384,10.74604072,7.571138942,Candida
0.716701254,1.966510602,4.491415195,5.195756491,10.04402971,6.193365376,Candida
0.581497104,1.523972869,2.50172261,3.542944736,6.622064064,4.425023616,Corante
0.503739372,1.812079011,1.927141722,2.450883479,4.811654227,3.358338406,Corante
0.65322706,3.0948291,3.703827278,3.619348646,7.280936608,5.166763195,Corante
0.696745056,2.596429573,3.57424678,4.824373236,9.122731289,6.629046067,Corante
0.439664466,1.231763165,1.44041189,1.48190199,2.9430669,2.139829132,Corante
0.644501309,2.754947898,2.098432349,3.722970484,6.633671901,5.100444433,Candida
0.574810697,1.464295838,2.159228598,2.617976131,5.006578496,3.35012405,Corante
0.594408737,1.748460685,2.384226898,4.415181928,7.824991786,5.450755267,Corante
0.618626037,1.540387482,3.048723478,3.814427813,7.347025975,4.701717799,Candida
0.639222029,1.869215587,2.576796441,3.257134349,6.213076761,4.191742533,Candida
0.764685365,2.398696107,4.759504925,6.320246889,12.20972622,7.731337534,Candida
0.615058258,1.69421642,2.636196094,3.944996731,7.387948234,4.937899585,Candida
0.570880191,1.470265716,3.912391802,3.732942597,7.562525522,4.483229736,Candida
0.698635146,2.145799561,4.575932615,3.935009143,8.195341693,5.047630847,Corante
0.692050421,2.256506311,2.899507367,3.594443803,7.13997571,5.010821559,Corante
0.34391458,0.85136608,1.828758992,1.958401428,3.862822851,2.396952872,Corante
0.71273241,2.142714887,2.920537029,3.817764399,7.220640722,4.895420356,Corante
0.68461293,1.831649825,3.677470615,4.119401189,8.018674153,5.042311019,Candida
0.614404145,1.666144012,2.629372567,3.498593688,6.612737382,4.611910301,Corante
0.260420379,0.814911377,1.003777714,1.487701057,2.789209101,2.13506457,Corante
0.547675273,1.432310001,2.584611347,3.600648319,6.764795669,4.575848029,Corante
0.785024918,24.85643636,20.39285501,20.29365387,40.6371611,32.7285859,Candida
0.785313974,3.18643581,4.295603267,6.095621332,11.94583217,7.924195663,Candida
0.592442347,1.579555413,2.461140332,3.45519226,6.414315795,4.306480658,Candida
0.51062964,1.218039009,2.645196811,2.916474087,5.697369655,3.534956295,Corante
0.554191977,1.75941955,1.988935939,3.469469303,6.456650104,4.534513757,Candida
0.785024918,25.05024023,20.35718043,20.25906343,40.60673193,32.85394393,Candida
0.657287046,2.124303255,2.941363705,3.384404685,6.752907451,4.553256243,Candida
0.50148745,1.169065138,3.183463602,4.110156837,8.036130203,4.944967558,Candida
0.730605018,2.059256706,3.952611739,4.791409718,9.1636502,5.821221239,Candida
0.588765421,1.543998006,2.8467549,3.089011501,6.057447025,3.86556394,Corante
0.498816703,1.506520387,1.829661655,3.169264163,5.679655011,3.924963673,Corante
0.710979627,2.235079927,2.94534921,4.159050103,7.91888558,5.448727022,Candida
0.691723286,2.028340313,3.430282599,5.418952414,10.18521973,6.905540516,Corante
0.720975609,2.044967946,3.602517494,4.774957875,9.133868366,6.284674969,Corante
0.785024918,23.84613035,18.50918408,18.2788748,36.71657249,30.45944441,Candida
0.414487712,1.809952217,2.138069337,3.121195507,5.905826613,4.197460437,Corante
0.474173167,1.467459995,2.465073484,2.389183751,4.848006339,3.21530805,Corante
0.707467201,1.890597538,4.613481877,5.9024059,11.18327362,6.874690602,Candida
0.541809114,1.580528464,2.026438861,2.27663718,4.428677845,3.074929263,Corante
0.551488448,1.559716817,2.636075287,3.585811515,7.133734891,6.051461457,Corante
0.763037361,2.482818116,4.197139817,6.00652037,11.68867434,7.495800667,Candida
0.693276419,3.359708455,2.672303064,3.758448315,7.043065053,5.475085503,Corante
0.650591587,2.299058345,3.205000169,3.865192994,7.4004639,5.036231401,Corante
0.685603906,2.152132818,4.102247717,4.070712783,9.113851475,5.217055137,Candida
0.700022046,1.901692759,21.23305348,21.63876248,43.1089874,22.80163934,Candida
0.657726181,1.773086985,2.85574041,3.705377316,7.242122721,5.190389565,Corante
0.679640257,1.914181088,2.553967045,3.41141227,6.433082071,4.463305808,Candida
0.745746232,2.225149588,4.543543244,6.079597181,11.49771255,7.942158245,Candida
0.750649005,2.276395196,5.348668361,7.094372694,13.32700773,8.283984368,Candida
0.785024918,24.81406084,20.34120507,20.31966672,40.65011281,32.72688119,Candida
0.776778203,3.651716728,3.349367216,5.845624606,10.95003624,8.730967696,Corante
0.664427484,1.79761336,21.91701773,21.91497125,43.83248726,22.90405444,Candida
0.759786209,2.57116822,4.677417494,5.327687777,11.13595696,6.6255715,Candida
0.717837267,2.237286769,3.837604813,4.42297331,9.647250761,5.623198935,Candida
0.526479395,1.306421287,2.23924277,2.431669293,4.773040123,3.091457171,Corante
0.737577321,2.434591532,3.759878813,5.218082953,11.1599619,6.56590436,Corante
0.700887111,2.769084962,3.94724888,3.914955231,7.917516037,5.317204697,Corante
0.59024903,1.417756586,20.18200903,19.83662757,39.85895278,21.11471816,Corante
0.747103206,2.182365699,4.614321213,5.691958237,10.84519157,6.783876759,Candida
0.691448811,2.289567112,2.581736256,4.859639706,8.580327687,6.004423262,Candida
0.760673019,2.67964495,3.371137789,5.870065629,10.66974107,7.428232597,Corante
0.695068967,1.978811045,3.040885569,3.590096832,6.912358044,4.579910401,Candida
0.785024918,24.81406084,20.33866169,20.31457664,40.64119662,32.72482713,Candida
0.162724056,0.49572096,1.470987648,2.330267363,5.164354744,3.470638883,Corante
0.700022046,1.901692759,23.13030836,23.468821,46.78657636,24.57152166,Corante
0.766920171,2.632249197,3.387575037,4.851961318,8.977886931,6.171577844,Candida
0.785024918,23.84613035,18.86215785,18.4031243,37.05786175,30.36385796,Corante
0.736071,2.126911874,4.408978846,5.192879245,9.995833999,6.268914998,Candida
0.755736862,2.558822219,3.376738563,4.561025513,8.789077249,5.996654682,Corante
0.539995139,1.528102881,1.965228213,2.313202698,4.467329851,3.119052205,Corante
0.735362814,2.727581617,2.82659302,4.132115243,7.911724942,6.132342294,Corante
0.662619982,1.709715755,22.57224008,22.7256539,45.37597849,23.6290798,Candida
0.785024918,25.05024023,20.49105018,20.22053453,40.59759476,32.80903764,Candida
0.725399231,2.234229248,3.61053969,4.368041098,8.602219091,6.065146733,Candida
0.785024918,25.05024023,20.02611383,19.61867822,39.44232142,32.16409559,Candida
0.503579067,1.403378279,2.096098075,2.768020022,5.646319626,5.477451821,Candida
0.633454305,1.947580685,2.568392088,3.907384609,7.178656609,5.00602036,Corante
0.726509382,2.157116976,4.601269474,5.25045321,11.18654034,7.241871265,Candida
0.732572163,2.057136129,4.853959196,5.722150624,11.01433107,6.759692918,Candida
0.756543608,2.331070056,5.443267363,6.623090177,12.66177639,7.959467013,Candida
0.759955282,2.367125772,4.104877962,5.392469595,10.71874051,7.450830708,Candida
0.586620167,1.734402389,1.939272415,2.278946573,4.388549221,3.152173977,Corante
0.537962707,1.364186315,3.236043725,3.955752549,7.674387566,4.661670646,Corante
0.757084988,2.913335797,4.436637612,5.782720879,10.96748062,7.766011373,Corante
0.785024918,25.05024023,19.56879648,19.65131728,39.27549876,32.2725853,Candida
0.721793667,1.988849558,4.942659221,5.919315645,11.52579826,7.153882403,Candida
0.770025495,5.65692347,4.048756748,4.966776376,9.535325216,7.850263949,Corante
0.678160248,1.776328505,3.694823662,4.513977562,8.637677235,5.422607175,Candida
0.776211723,3.796582118,3.659187744,6.062454897,11.10254805,9.537911493,Corante
0.50783966,1.359028937,2.033236621,2.95151942,5.787390676,4.113564272,Corante
0.47339567,1.12734124,2.332752123,2.929682084,5.651909336,3.765746234,Candida
0.719592963,2.124855563,3.41970542,5.038364817,9.287706336,6.109752367,Corante
0.572407986,1.425178023,3.214314086,3.984044511,7.734862547,4.961818619,Corante
0.616441065,1.930556734,3.181138187,4.408728894,8.417555104,5.709445185,Corante
0.700022046,1.901692759,21.72689127,21.73139794,43.46054258,22.68337834,Candida
0.700487802,2.863876115,2.872842485,3.545574592,6.790248853,5.614711669,Corante
0.686634179,2.086306634,2.870222633,3.329289973,6.429318833,4.401316693,Corante
0.627280424,2.381991296,2.769282714,4.070900453,8.660901255,5.656380675,Corante
0.730355667,2.879595789,3.603558441,4.403948015,8.422538308,5.996741827,Corante
0.700022046,1.901692759,22.92924639,22.93531943,45.86760241,23.88769743,Candida
0.789302637,3.355867534,4.912147435,6.24352613,11.85751271,9.491093439,Candida
0.709393049,2.281548828,5.017346771,4.418394509,9.476192842,5.777548178,Corante
0.519711658,1.705658707,2.490718117,2.788489096,5.716582946,3.769211771,Corante
0.612004572,1.548397857,2.753740554,3.270544287,6.28313287,4.046741917,Candida
0.702734984,2.180427501,3.409402256,3.907859446,7.573584835,5.000708264,Corante
0.772151917,3.531015413,3.463502349,5.32186033,9.714541669,7.087368036,Candida
0.752874725,2.245725275,4.483935474,5.920758521,12.87177868,7.733786233,Candida
0.608132074,1.747454642,3.119738875,4.535999937,8.399093439,5.821205333,Corante
0.64852086,1.605333333,4.340944864,4.908965601,9.54220033,5.745253136,Candida
0.521060616,1.410063147,2.107507528,2.554468493,4.885461195,3.260051074,Corante
0.734038466,2.071131623,5.306472399,6.357105868,12.19234998,7.412627356,Candida
0.732756458,2.824249249,4.90666526,3.973747391,8.526420662,5.409289151,Corante
0.785024918,24.85643636,20.41423134,20.29392076,40.64840541,32.72501646,Candida
0.697733141,2.393052173,3.10437265,3.937298729,7.910531912,5.189782037,Corante
0.708528403,2.459625207,2.930540673,4.150816104,8.696766776,5.554995711,Corante
0.533673916,1.55313461,2.025633061,2.254244593,4.395005229,3.033879488,Corante
0.654115487,1.649495122,3.735343593,4.106532696,8.027896319,4.931492837,Candida
0.782628749,2.946125297,4.944561601,5.638202268,11.04952714,7.160283783,Candida
0.698487735,2.187460681,3.32424885,4.199934963,8.272533315,5.841654462,Corante
0.785024918,23.84613035,18.9774685,18.3290217,37.04491882,30.3744302,Corante
0.5773337,1.962256005,2.747883517,2.801545487,5.703520635,3.872314985,Candida
0.558490009,1.428546516,2.940955421,3.762270295,7.115162444,4.722525826,Corante
0.750727971,2.245888026,3.876898698,5.005970558,9.460398801,6.147296216,Candida
0.746209678,2.539026042,4.161919026,4.697544658,9.181320532,6.030994816,Candida
0.707666893,1.888411109,5.639385481,6.428911209,12.52280958,7.517796802,Candida
0.26064758,0.837404457,2.868065489,3.744370074,7.126625815,4.170661161,Corante
0.677970643,2.107497123,2.761026457,3.123833032,6.114870038,4.199507988,Candida
0.746457289,2.279833602,4.643133204,6.568207212,12.61636774,7.825327566,Candida
0.675066425,1.735008784,4.014934592,4.596465727,8.916254131,5.537496819,Candida
0.77645092,2.719674564,4.36495518,5.629946165,10.74124004,7.022052022,Candida
0.756763462,2.766725053,3.393768243,5.241069917,9.565971112,6.625683504,Corante
0.621445936,2.136225661,2.941796271,4.025500345,9.220528907,5.831300497,Corante
0.776088994,2.616949637,4.702072821,6.191504925,11.63904511,7.513676278,Candida
0.710745092,2.350823833,2.74802515,4.282939623,7.981086653,5.481397937,Candida
0.752733363,3.224660597,3.391897496,4.646945294,10.01520259,6.533933849,Corante
0.75894402,2.332483422,4.71465595,5.971662468,11.34441806,7.231334593,Candida
0.602512637,1.540168355,2.992048051,3.39868083,6.595376955,4.203186772,Corante
0.75262526,2.243011584,4.406798138,5.861040336,11.28236829,7.15131149,Candida
0.586548498,1.504754341,2.420091758,2.703444599,5.268988436,3.469192592,Candida
0.7776272,2.858907033,4.480530549,6.185067515,12.35975651,7.692655835,Candida
0.681752387,2.512271562,2.416032436,3.206865003,6.053341705,4.665518515,Corante
0.111409863,1.155210398,0.830128189,1.734087025,3.359187468,2.362771254,Corante
0.336948501,0.765889741,2.305985934,2.70166745,5.221503117,3.151416335,Candida
0.36438805,0.907464221,1.739134995,1.973220841,3.829689888,2.427418411,Corante
0.781959163,3.301226666,4.114576383,6.320141165,11.66156806,8.075006261,Corante
0.790471064,3.187304271,6.171621928,8.07619564,15.27441148,9.82322643,Candida
0.443571461,1.048931844,2.770523328,3.359301887,6.595629109,4.941312266,Candida
0.773204759,2.662186945,4.010259639,5.812486175,10.72467654,7.160265277,Candida
0.635557457,1.588938697,3.340794776,4.090470146,7.881575625,5.039539599,Candida
0.531914835,1.986671203,2.336338232,4.159661679,7.4077068,5.171265335,Corante
0.641273231,1.815156893,3.144018746,4.775457162,8.762967371,5.733196463,Corante
0.785024918,26.01824237,21.54334658,21.5233134,43.05664412,34.53317046,Candida
0.785582148,3.101884814,6.275941223,6.234682898,12.49532972,7.785706918,Corante
0.388983756,1.014795828,2.364513413,2.741605718,5.29557532,3.258433677,Corante
0.700022046,1.901692759,19.90557329,19.92349189,39.83802642,20.87893587,Candida
0.745394063,2.476934391,3.048651092,4.534796386,8.32950805,5.821228597,Candida
0.690921485,3.282906146,2.400776674,4.344143506,8.303057572,7.005571061,Corante
0.524781638,1.476381786,2.282706033,2.801718709,5.349555216,3.669830057,Corante
0.785024918,28.46886093,25.70889567,25.73741259,51.46429783,39.98721082,Candida
0.288332938,1.579526671,1.395159722,1.649918767,3.188300092,2.712934242,Corante
0.754692624,2.418701702,22.44941866,20.80281768,42.43098464,22.18287918,Candida
0.710029953,1.995546124,3.49877322,4.493698044,8.87640664,5.83105161,Candida
0.768933528,2.541550447,4.392757931,6.26624109,11.83176534,9.457709162,Corante
0.744809809,2.314723791,3.662495037,4.777915046,9.868464005,6.782728077,Candida
0.785024918,25.05024023,20.04047802,20.15568935,40.48109364,33.08502524,Candida
0.411763783,1.186231337,3.385235808,3.694787003,7.346012424,4.69345245,Corante
0.58197726,1.509317372,2.977501432,3.269456993,6.393823688,4.061452048,Corante
0.695490213,3.275519533,2.47757597,4.286890163,8.09758242,6.834200691,Corante
0.55133913,1.408140519,2.099165819,2.522195736,4.836065782,3.23218117,Corante
0.582278437,1.701094877,2.092072646,2.32280048,4.535969515,3.200857934,Corante
0.626287447,1.767003209,3.039465728,3.563780249,7.051325309,4.624476645,Candida
0.568383112,1.939225021,2.432748879,3.04406664,6.042343276,4.339776649,Candida
0.700022046,1.901692759,21.5122307,21.70129425,43.31072934,22.71581297,Candida
0.723638496,2.109662906,4.352156101,4.885203559,9.517906977,6.017471464,Corante
0.787454723,3.030381138,4.519745929,6.556622144,12.88528799,8.931164162,Candida
0.746338644,2.89556579,2.89984938,4.450680984,8.247982994,6.255325717,Corante
0.664427484,1.79761336,22.11792904,22.22362656,44.43143684,23.21381146,Candida
0.760682804,2.570692639,5.598149414,5.35976124,10.90514363,6.795889962,Candida
0.778473262,2.828317975,3.838576726,5.902609571,10.81859697,7.318132479,Candida
0.652033863,1.877673175,2.992030758,3.777585944,7.243425112,4.795205308,Corante
0.742785093,2.187011903,4.136514506,5.034836574,9.621059957,6.128404795,Candida
0.387360284,0.972152195,20.25423645,22.21896817,43.46582285,22.9542516,Corante
0.614085206,1.708428836,2.395511111,3.390513304,6.841078137,4.792938656,Candida
0.387360284,0.972152195,22.3084676,22.48667791,44.95761137,23.06928964,Corante
0.717020697,2.024301651,3.680957245,4.618571233,8.992549614,6.076481529,Corante
0.785024918,27.22236235,23.35193033,23.32898444,46.66944254,36.94076088,Candida
0.758094897,2.40412065,4.06142925,5.406530483,10.17607406,6.718245239,Candida
0.617502142,1.781948843,2.78424696,3.315703593,6.621879258,4.320779756,Corante
0.651656761,1.765161611,2.938546171,3.369334847,6.526841192,4.2594134,Corante
0.385052912,1.201710563,1.81760037,2.979445376,5.977091712,5.147976063,Corante
0.548036543,2.500572793,1.758629261,2.50278087,5.854638236,5.209618873,Corante
0.703901354,2.114571951,3.194557681,4.456194699,8.326588288,5.538583371,Corante
0.751216282,2.295526224,3.88177132,4.945169928,9.360753912,6.092952802,Candida
0.750979254,2.240516411,4.188595697,5.499895517,10.76110817,7.716998525,Candida
0.515113373,1.210038907,2.821524403,3.603029226,7.30480026,5.196996801,Candida
0.702271572,2.694440867,3.205625034,4.444164338,8.509331681,5.794130316,Corante
0.777202372,2.809856479,5.559248411,7.704989119,15.54138253,9.154925244,Candida
0.473881006,1.10788341,2.807471076,3.790540172,7.239129238,4.511983302,Candida
0.682176937,1.788043817,3.781793094,4.336498504,8.428366416,5.321599411,Candida
0.780894088,2.839189217,4.216685383,5.954362815,11.90990205,8.353520525,Corante
0.520089743,1.619324681,2.140506953,2.453995171,4.778839178,3.503007631,Corante
0.502763938,1.543440376,3.128923874,3.758411467,7.345747393,4.568495759,Corante
0.612737219,1.712882798,3.639717463,3.896387285,7.681907417,4.754053589,Candida
0.558893377,1.436325535,2.978447487,3.251046113,6.387107828,3.971426048,Corante
0.723972371,2.247363242,3.034554396,4.07218089,7.626062475,5.196196743,Candida
0.481770201,1.112902018,2.498292049,2.983615996,5.766018514,3.697476852,Corante
0.583630872,1.547760491,2.68283706,3.094039541,6.021975629,3.990148513,Candida
0.168244913,0.504956957,2.253848914,2.502939201,4.967764829,2.78768794,Corante
0.783143604,3.460539064,4.568004094,6.601112058,12.71043901,8.351753753,Corante
0.742138613,2.348407884,4.436518256,5.3712755,10.63202766,7.002898984,Candida
0.764638897,3.75711996,3.078390024,5.462340624,11.54397652,7.613333687,Candida
0.734385963,2.48229847,2.903464302,4.605864539,8.518865677,6.891199337,Corante
0.757014457,2.515789506,3.811452717,5.295448434,10.6471538,7.860500019,Corante
0.76633802,3.524936036,3.123125191,5.168495088,9.49188568,6.937716465,Corante
0.693024931,2.547641082,4.599162023,3.756824666,10.21081065,5.357844186,Corante
0.785024918,26.25444099,22.93257768,21.96202053,44.43443683,35.10909066,Candida
0.70720105,2.089287058,3.818613277,5.150950107,9.872621271,6.516125804,Corante
0.744752186,3.099293552,3.753019027,5.756222744,10.79688032,7.356964814,Corante
0.690212842,1.824471469,3.993635827,5.162620709,9.983490301,6.332765668,Candida
0.72662477,2.223544468,5.057649971,6.264413558,12.72010974,7.550145605,Corante
0.785024918,24.85643636,19.78205579,19.70433782,39.44775285,32.13258951,Candida
0.769772753,2.495041989,5.41026633,6.575092324,12.56857206,7.828157122,Candida
0.626718526,2.377189724,2.044944718,2.523759744,4.808858957,3.775419252,Candida
0.692056457,2.32520159,5.55742076,4.241237929,9.347058653,6.502914952,Corante
0.26577033,0.801160411,1.246706604,1.815865766,3.347152023,2.221746086,Corante
0.042568465,0.306460755,0.991024568,0.659370066,1.503002221,0.824967387,Corante
0.664312184,1.747772059,3.344505305,4.124944929,7.876816104,5.026714419,Candida
0.387360284,0.972152195,19.61951666,21.03349259,41.35999922,21.52877586,Corante
0.662769609,1.753292092,3.696352547,4.130340524,8.048733831,5.013414225,Corante
0.222804729,1.254839865,2.306449521,1.954875163,4.087354282,2.613863925,Corante
0.775046087,2.567979452,4.761280352,6.213905692,11.71196003,7.509190539,Candida
0.47196147,1.102059608,2.57809763,3.302476331,6.400548681,4.523579762,Corante
0.728823562,2.37430326,2.938831478,4.279651327,8.722173326,6.320411924,Candida
0.785024918,25.05024023,20.35046786,20.09170151,40.35666494,32.86066864,Candida
0.760341784,3.014602548,4.065107159,4.784420132,10.0199225,6.32303153,Corante
0.504518965,1.413673439,1.854189453,2.086033976,4.058667625,2.796843877,Candida
0.745064046,2.920918165,3.85347737,5.293124661,9.905693679,6.876931168,Corante
0.67851581,3.185507068,5.324801314,3.93903554,9.009758329,5.765396418,Candida
0.688559192,3.201607322,2.587060636,3.502908549,6.858663459,6.158797685,Corante
0.435170922,1.11026643,2.465660684,2.971314873,5.695657996,3.537531377,Corante
0.518532134,1.554573767,2.389333171,3.604002081,6.678484585,5.63548285,Corante
0.262961264,0.679471841,2.139804051,2.866099638,5.82774861,3.495621954,Corante
-0.059391888,-0.025980961,0.479100825,0.859599676,1.571249133,0.963973411,Corante
0.274048697,0.621115554,1.550956316,1.582665344,3.149557894,1.894117954,Candida
0.728086375,2.524367277,3.073195088,5.177393723,9.785458536,6.892607417,Corante
0.632935982,2.085555544,2.506205525,3.664320139,7.766883161,4.731373145,Corante
0.56779302,1.741057321,2.788702852,3.507152196,6.664029144,4.906380245,Corante
0.700022046,1.901692759,19.92137036,19.92529191,39.84862307,20.87712424,Candida
0.78731362,3.093829409,7.480198083,7.139208718,15.11854443,8.871071414,Candida
0.731265745,2.082056577,3.671722056,4.731472343,9.109626199,6.149899767,Candida
0.589508056,1.739165954,2.603290158,3.338505633,6.34301739,5.121475312,Candida
0.460925433,1.533144542,1.803053474,2.810733563,5.144701455,3.672102928,Corante
0.753924481,3.108688886,2.989149894,4.830615424,8.840183006,6.843171445,Corante
0.569576536,1.501607155,3.828834341,3.512819257,7.222336731,4.382468779,Corante
0.757668004,2.301578917,4.975351861,6.022276431,11.52358603,7.185658115,Candida
0.785024918,24.80378228,19.72057916,19.72156164,39.44263221,32.12469382,Corante
0.77304594,2.770046186,19.00472514,19.15937773,38.46109685,20.55715399,Corante
0.708567702,2.615321647,3.530357632,4.524890848,8.794779562,6.346654276,Corante
0.755168026,2.495313522,3.668643099,5.12938322,9.945986134,8.021819344,Candida
-0.07504569,0.197241552,0.187398323,0.029292302,0.167682534,0.172234455,Corante
0.712227177,2.023686044,3.187260828,3.944124782,7.553575453,5.016128213,Candida
0.658443709,1.986674643,3.185820256,3.661253417,7.442533108,4.659680151,Candida
0.609179999,2.425383329,2.25647784,4.397863751,7.958334968,6.16126989,Candida
0.641660957,3.413310582,3.467812731,2.866404598,6.61754857,4.574785232,Corante
0.675907786,1.968289977,2.806783901,4.261637716,7.851833284,5.252860843,Corante
0.512903411,1.393874428,2.096652656,2.682864952,5.231735242,3.565570366,Candida
0.503519713,1.257911834,2.477129007,2.787107858,5.419328059,3.436050346,Candida
0.785024918,25.05024023,20.36190848,20.15186469,40.51305699,32.89666707,Candida
0.763953436,2.485335025,5.119914846,6.073332105,12.18597744,7.66270952,Candida
0.772610466,2.517138195,5.221579421,6.893816524,14.21481703,9.218986064,Candida
0.785024918,23.84613035,18.58884481,18.46644225,37.03807805,30.43655836,Candida
0.683228593,2.018445241,2.907245403,4.027838599,7.796050948,5.056288108,Corante
0.531483915,1.597285546,2.084557908,2.906140992,5.590758019,4.105465808,Corante
0.776498855,2.891908092,4.036489697,6.001428556,11.02784941,7.74575461,Corante
0.447023609,1.286814338,2.250078527,2.628091188,5.067973284,3.479317614,Corante
0.75723481,2.534450654,3.599069389,4.870856762,9.242017024,6.199005284,Candida
0.759923053,2.480400135,4.673335357,5.249800269,10.36587177,6.608969627,Candida
0.44326732,1.655488187,2.941213289,4.086260293,8.649316179,4.917767105,Corante
0.743585437,2.173137916,5.54976499,6.748188955,13.12858939,7.865369916,Candida
0.235143001,1.046050164,1.186333956,1.478671465,2.868203633,2.00596014,Corante
0.639347983,1.655519458,2.655804878,3.277020486,6.243433168,4.104780215,Candida
0.422625232,1.01375913,2.311684803,2.42357433,4.791236897,2.936180294,Corante
0.729514765,2.060006423,4.023129379,5.241282361,10.22712309,6.781475979,Candida
0.766816056,2.452070938,4.904246742,6.197547817,11.8240749,7.725795673,Candida
0.727223545,2.088110529,4.126662222,4.979568898,9.548366205,6.315542781,Candida
0.702854086,2.072900463,3.247852858,4.318916968,8.102421874,5.35647581,Candida
0.501707674,1.229886983,3.361389945,3.882118996,7.552149371,4.49708083,Corante
0.297100127,1.340613557,1.081733533,1.360624581,2.653792529,2.042913713,Corante
0.785024918,24.85643636,19.69518689,19.72436797,39.43515434,32.15884631,Candida
0.762002301,2.383772077,4.241785033,5.377673752,10.18779852,6.572923235,Candida
0.69472091,2.62114428,3.026661605,3.724047601,7.775992138,5.062073352,Candida
0.746167762,2.22547749,4.262013655,5.773554341,11.01116855,7.070774409,Candida
0.440099313,1.005142952,2.374550072,2.61062597,5.103740877,3.116450566,Corante
0.694765776,3.169913995,2.809659698,3.720656918,7.890003595,5.631567199,Corante
0.65521924,1.661821922,3.399365931,4.068907251,7.828410093,4.976048118,Corante
0.39867792,0.893009301,2.745241663,3.094164874,6.026070736,3.598741648,Corante
0.69067693,2.658984651,3.338239539,3.963776858,7.680089831,5.297453726,Candida
0.637966638,1.780169898,3.21902731,4.785836595,10.12396422,5.742038681,Corante
0.387360284,0.972152195,20.66520469,20.63731009,41.30872588,21.26186548,Candida
0.58906484,1.712904479,2.264165372,3.385843152,6.44605016,5.59478318,Candida
0.793879369,3.712040787,4.809629192,7.892724652,15.49914507,9.753458476,Candida
0.57464134,2.042122442,2.054368515,3.149659309,5.764452351,4.20752793,Corante
0.780601856,2.727198365,4.675979045,6.587086734,12.53299612,8.132235003,Candida
0.504290362,1.539964982,2.012657738,3.315388747,6.119748316,4.158749192,Corante
0.694230087,2.10980939,3.293405667,3.760806242,7.340401432,5.066132706,Candida
0.772453495,2.790636419,3.748048586,5.121043247,10.32639673,7.355500875,Candida
0.507928306,1.672535708,2.194219336,2.709362635,5.522688004,4.18544069,Candida
0.765044971,2.416912818,4.615830494,5.886527251,11.18693277,7.213729114,Candida
0.705914937,2.795885073,2.58225312,4.087482904,7.43627666,5.48800674,Corante
0.770939713,2.928115689,3.656161152,5.272605115,9.841712221,6.79032008,Corante
0.69837344,1.887296768,6.154128028,8.423075288,15.78277922,9.406929468,Corante
0.589652281,1.611426659,3.492544105,4.480027715,9.072399245,5.289635912,Corante
0.642700819,1.734919876,2.627999894,3.271864875,6.229858704,4.142337475,Corante
